DateTime,Electricity_Demand,Temperature,Air_Pressure,Wind_Speed,Total_Pop,Unemployment_Rate,Solar_PV_penetration,sin365,cos365,sin365_2,cos365_2,dayHour,Season
14/4/16 6:00,56342.72846,20.05,1027,5,1305455.1,5,0.006104333,-0.461351204,-0.887217598,0.818637814,0.574310133,6,2
14/4/16 7:00,57079.14633,20.01,1027,5,1305455.1,5,0.006104333,-0.462622587,-0.886555324,0.820281035,0.571960683,7,2
14/4/16 8:00,57256.87777,24.06,1011,3,1305455.1,5,0.006104333,-0.46389302,-0.885891227,0.821917513,0.569606532,8,2
14/4/16 9:00,57212.19542,24.49,1009,1,1305455.1,5,0.006104333,-0.465162499,-0.88522531,0.823547235,0.567247699,9,2
14/4/16 10:00,57112.52659,23.76,1014,5,1305455.1,5,0.006104333,-0.466431022,-0.884557574,0.825170187,0.564884203,10,2
14/4/16 11:00,57049.42586,21.71,1013,5,1305455.1,5,0.006104333,-0.467698587,-0.88388802,0.826786356,0.562516063,11,2
14/4/16 12:00,57181.31069,18.92,1020,6,1305455.1,5,0.006104333,-0.468965191,-0.883216649,0.828395729,0.560143299,12,2
14/4/16 13:00,57464.17507,18.14,1012,6,1305455.1,5,0.006104333,-0.470230831,-0.882543464,0.829998293,0.557765931,13,2
14/4/16 14:00,57553.27904,17.14,1013,3,1305455.1,5,0.006104333,-0.471495505,-0.881868465,0.831594034,0.555383978,14,2
14/4/16 15:00,57831.04694,15.82,1015,0,1305455.1,5,0.006104333,-0.472759209,-0.881191653,0.833182939,0.55299746,15,2
14/4/16 16:00,58364.69591,14.03,1015,4,1305455.1,5,0.006104333,-0.474021942,-0.880513031,0.834764995,0.550606396,16,2
14/4/16 17:00,58664.66152,14.46,1014,2,1305455.1,5,0.006104333,-0.475283701,-0.879832599,0.836340189,0.548210806,17,2
14/4/16 18:00,59243.19609,13.59,1021,3,1305455.1,5,0.006104333,-0.476544484,-0.87915036,0.837908509,0.54581071,18,2
14/4/16 19:00,59292.53422,12.8,1013,0,1305455.1,5,0.006104333,-0.477804287,-0.878466313,0.839469941,0.543406127,19,2
14/4/16 20:00,58808.28283,12.42,1015,2,1305455.1,5,0.006104333,-0.479063108,-0.877780462,0.841024472,0.540997077,20,2
14/4/16 21:00,58177.15351,12.07,1018,4,1305455.1,5,0.006104333,-0.480320945,-0.877092806,0.84257209,0.53858358,21,2
14/4/16 22:00,57335.00484,11.51,1017,3,1305455.1,5,0.006104333,-0.481577794,-0.876403348,0.844112782,0.536165656,22,2
14/4/16 23:00,56511.35842,11.13,1015,3,1305455.1,5,0.006104333,-0.482833654,-0.875712089,0.845646535,0.533743325,23,2
15/4/16 0:00,55180.66437,11.52,1014,4,1305455.1,5,0.006104333,-0.484088522,-0.87501903,0.847173337,0.531316606,0,2
15/4/16 1:00,54615.68559,12.27,1022,5,1305442.8,5,0.006184667,-0.485342394,-0.874324173,0.848693176,0.52888552,1,2
15/4/16 2:00,54514.82414,11.99,1021,5,1305442.8,5,0.006184667,-0.48659527,-0.87362752,0.850206038,0.526450087,2,2
15/4/16 3:00,54521.52447,11.69,1031,5,1305442.8,5,0.006184667,-0.487847145,-0.872929071,0.851711911,0.524010325,3,2
15/4/16 4:00,54549.70967,12.5,1031,5,1305442.8,5,0.006184667,-0.489098018,-0.872228828,0.853210783,0.521566257,4,2
15/4/16 5:00,55588.96385,11.15,1020,6,1305442.8,5,0.006184667,-0.490347886,-0.871526793,0.854702641,0.519117901,5,2
15/4/16 6:00,56945.42992,11.42,1017,6,1305442.8,5,0.006184667,-0.491596746,-0.870822966,0.856187474,0.516665278,6,2
15/4/16 7:00,57524.94431,11.91,1017,3,1305442.8,5,0.006184667,-0.492844596,-0.870117351,0.857665269,0.514208408,7,2
15/4/16 8:00,57426.1228,11.77,1018,4,1305442.8,5,0.006184667,-0.494091433,-0.869409947,0.859136014,0.511747311,8,2
15/4/16 9:00,57006.55822,13.16,1019,6,1305442.8,5,0.006184667,-0.495337255,-0.868700756,0.860599696,0.509282007,9,2
15/4/16 10:00,56844.53211,13.92,1019,2,1305442.8,5,0.006184667,-0.496582059,-0.86798978,0.862056305,0.506812517,10,2
15/4/16 11:00,56721.39212,14.74,1018,1,1305442.8,5,0.006184667,-0.497825842,-0.867277021,0.863505827,0.504338861,11,2
15/4/16 12:00,56743.2598,15.17,1016,3,1305442.8,5,0.006184667,-0.499068603,-0.866562479,0.864948251,0.50186106,12,2
15/4/16 13:00,56711.57482,16.69,1012,4,1305442.8,5,0.006184667,-0.500310337,-0.865846156,0.866383565,0.499379133,13,2
15/4/16 14:00,56629.16167,17.31,1013,2,1305442.8,5,0.006184667,-0.501551044,-0.865128054,0.867811758,0.496893101,14,2
15/4/16 15:00,56759.6027,17.29,1014,1,1305442.8,5,0.006184667,-0.50279072,-0.864408174,0.869232816,0.494402984,15,2
15/4/16 16:00,57028.21761,17.52,1012,0,1305442.8,5,0.006184667,-0.504029362,-0.863686518,0.87064673,0.491908804,16,2
15/4/16 17:00,57595.33175,16.29,1013,2,1305442.8,5,0.006184667,-0.505266969,-0.862963087,0.872053487,0.48941058,17,2
15/4/16 18:00,58152.44972,16.35,1014,3,1305442.8,5,0.006184667,-0.506503538,-0.862237883,0.873453076,0.486908333,18,2
15/4/16 19:00,58103.00686,16.13,1015,0,1305442.8,5,0.006184667,-0.507739065,-0.861510906,0.874845485,0.484402083,19,2
15/4/16 20:00,57664.35353,15.5,1015,0,1305442.8,5,0.006184667,-0.508973549,-0.860782159,0.876230702,0.481891852,20,2
15/4/16 21:00,57289.54412,13.3,1023,2,1305442.8,5,0.006184667,-0.510206988,-0.860051644,0.877608717,0.479377659,21,2
15/4/16 22:00,55906.36087,14.57,1016,1,1305442.8,5,0.006184667,-0.511439377,-0.85931936,0.878979517,0.476859526,22,2
15/4/16 23:00,55247.95318,13.07,1017,1,1305442.8,5,0.006184667,-0.512670716,-0.858585311,0.880343093,0.474337474,23,2
16/4/16 0:00,54837.15755,12.26,1015,1,1305442.8,5,0.006184667,-0.513901001,-0.857849498,0.881699432,0.471811522,0,2
16/4/16 1:00,54937.23527,10.21,1014,1,1305430.5,5,0.006265,-0.51513023,-0.857111921,0.883048523,0.469281691,1,2
16/4/16 2:00,54647.04859,10.52,1014,1,1305430.5,5,0.006265,-0.516358401,-0.856372584,0.884390356,0.466748004,2,2
16/4/16 3:00,55073.33818,8.79,1014,1,1305430.5,5,0.006265,-0.51758551,-0.855631486,0.885724918,0.464210479,3,2
16/4/16 4:00,55587.34323,7.88,1016,1,1305430.5,5,0.006265,-0.518811556,-0.85488863,0.8870522,0.461669139,4,2
16/4/16 5:00,56471.53439,7.41,1015,1,1305430.5,5,0.006265,-0.520036536,-0.854144017,0.888372191,0.459124003,5,2
16/4/16 6:00,58025.66072,7.04,1014,1,1305430.5,5,0.006265,-0.521260446,-0.853397649,0.889684879,0.456575094,6,2
16/4/16 7:00,57851.8628,9.83,1015,1,1305430.5,5,0.006265,-0.522483286,-0.852649527,0.890990253,0.454022432,7,2
16/4/16 8:00,57121.20857,12.25,1016,1,1305430.5,5,0.006265,-0.523705052,-0.851899653,0.892288304,0.451466037,8,2
16/4/16 9:00,56552.56446,14.26,1026,1,1305430.5,5,0.006265,-0.524925742,-0.851148028,0.89357902,0.448905931,9,2
16/4/16 10:00,56261.88036,15.8,1019,0,1305430.5,5,0.006265,-0.526145353,-0.850394654,0.89486239,0.446342136,10,2
16/4/16 11:00,56014.3091,18.81,1018,1,1305430.5,5,0.006265,-0.527363882,-0.849639533,0.896138405,0.443774671,11,2
16/4/16 12:00,56030.56801,20.08,1018,1,1305430.5,5,0.006265,-0.528581328,-0.848882665,0.897407054,0.441203559,12,2
16/4/16 13:00,56232.91899,20.94,1017,1,1305430.5,5,0.006265,-0.529797688,-0.848124053,0.898668325,0.438628819,13,2
16/4/16 14:00,56127.0718,21.02,1012,1,1305430.5,5,0.006265,-0.531012959,-0.847363698,0.89992221,0.436050475,14,2
16/4/16 15:00,56248.49999,21.44,1016,1,1305430.5,5,0.006265,-0.532227139,-0.846601602,0.901168697,0.433468545,15,2
16/4/16 16:00,56517.27715,21.12,1004,1,1305430.5,5,0.006265,-0.533440225,-0.845837766,0.902407776,0.430883053,16,2
16/4/16 17:00,57013.58964,18.85,1016,1,1305430.5,5,0.006265,-0.534652215,-0.845072192,0.903639438,0.428294019,17,2
16/4/16 18:00,57840.80457,15.97,1015,1,1305430.5,5,0.006265,-0.535863106,-0.844304881,0.904863671,0.425701464,18,2
16/4/16 19:00,58047.37922,14.47,1014,1,1305430.5,5,0.006265,-0.537072896,-0.843535835,0.906080467,0.42310541,19,2
16/4/16 20:00,57807.05852,13.38,1014,1,1305430.5,5,0.006265,-0.538281582,-0.842765056,0.907289814,0.420505878,20,2
16/4/16 21:00,57108.92153,13.2,1014,1,1305430.5,5,0.006265,-0.539489162,-0.841992544,0.908491704,0.417902889,21,2
16/4/16 22:00,56366.6656,12.28,1015,1,1305430.5,5,0.006265,-0.540695633,-0.841218303,0.909686125,0.415296465,22,2
16/4/16 23:00,55758.9428,11.39,1016,1,1305430.5,5,0.006265,-0.541900993,-0.840442332,0.910873069,0.412686627,23,2
17/4/16 0:00,55992.80891,11.58,1011,1,1305430.5,5,0.006265,-0.54310524,-0.839664635,0.912052525,0.410073397,0,2
17/4/16 1:00,55808.69646,10.66,1017,1,1305418.2,5,0.006345333,-0.54430837,-0.838885212,0.913224484,0.407456796,1,2
17/4/16 2:00,55611.14303,10.84,1016,1,1305418.2,5,0.006345333,-0.545510382,-0.838104065,0.914388937,0.404836846,2,2
17/4/16 3:00,55467.43904,11.39,1014,0,1305418.2,5,0.006345333,-0.546711273,-0.837321195,0.915545873,0.402213568,3,2
17/4/16 4:00,55488.48828,12.61,1016,0,1305418.2,5,0.006345333,-0.54791104,-0.836536605,0.916695283,0.399586984,4,2
17/4/16 5:00,56468.4988,11.77,1014,0,1305418.2,5,0.006345333,-0.549109682,-0.835750296,0.917837158,0.396957115,5,2
17/4/16 6:00,57654.48125,12.76,1013,1,1305418.2,5,0.006345333,-0.550307195,-0.83496227,0.918971488,0.394323983,6,2
17/4/16 7:00,58190.19996,14.03,1016,2,1305418.2,5,0.006345333,-0.551503577,-0.834172527,0.920098264,0.39168761,7,2
17/4/16 8:00,57929.04899,15.94,1017,2,1305418.2,5,0.006345333,-0.552698825,-0.83338107,0.921217477,0.389048017,8,2
17/4/16 9:00,57698.05851,16.99,1015,2,1305418.2,5,0.006345333,-0.553892938,-0.832587901,0.922329118,0.386405226,9,2
17/4/16 10:00,57530.28543,17.97,1015,2,1305418.2,5,0.006345333,-0.555085913,-0.831793021,0.923433176,0.383759259,10,2
17/4/16 11:00,57523.06639,17.86,1013,1,1305418.2,5,0.006345333,-0.556277747,-0.830996431,0.924529644,0.381110137,11,2
17/4/16 12:00,57542.97844,18.11,1012,1,1305418.2,5,0.006345333,-0.557468437,-0.830198134,0.925618513,0.378457883,12,2
17/4/16 13:00,57633.7504,18.85,1013,5,1305418.2,5,0.006345333,-0.558657983,-0.82939813,0.926699772,0.375802517,13,2
17/4/16 14:00,57518.85532,19.74,1008,1,1305418.2,5,0.006345333,-0.55984638,-0.828596422,0.927773415,0.373144062,14,2
17/4/16 15:00,57614.78334,19.69,1012,2,1305418.2,5,0.006345333,-0.561033626,-0.827793012,0.92883943,0.37048254,15,2
17/4/16 16:00,57897.67705,19.67,1013,1,1305418.2,5,0.006345333,-0.56221972,-0.8269879,0.929897811,0.367817973,16,2
17/4/16 17:00,58341.3875,18.48,1014,1,1305418.2,5,0.006345333,-0.563404658,-0.826181089,0.930948548,0.365150382,17,2
17/4/16 18:00,58830.72296,18.22,1015,1,1305418.2,5,0.006345333,-0.564588439,-0.82537258,0.931991632,0.36247979,18,2
17/4/16 19:00,58683.85246,17.88,1015,1,1305418.2,5,0.006345333,-0.565771059,-0.824562374,0.933027055,0.359806218,19,2
17/4/16 20:00,58166.5586,16.68,1016,4,1305418.2,5,0.006345333,-0.566952516,-0.823750474,0.934054809,0.357129688,20,2
17/4/16 21:00,57781.58733,13.26,1012,1,1305418.2,5,0.006345333,-0.568132809,-0.822936882,0.935074884,0.354450223,21,2
17/4/16 22:00,57125.13919,11.17,1019,0,1305418.2,5,0.006345333,-0.569311934,-0.822121598,0.936087274,0.351767844,22,2
17/4/16 23:00,56185.52082,11.11,1019,4,1305418.2,5,0.006345333,-0.570489889,-0.821304625,0.937091968,0.349082574,23,2
18/4/16 0:00,55954.06136,9.95,1019,5,1305418.2,5,0.006345333,-0.571666671,-0.820485964,0.93808896,0.346394434,0,2
18/4/16 1:00,55951.59683,8.58,1021,1,1305405.9,5,0.006425667,-0.572842279,-0.819665617,0.93907824,0.343703447,1,2
18/4/16 2:00,55347.79059,10.53,1017,2,1305405.9,5,0.006425667,-0.57401671,-0.818843585,0.940059801,0.341009634,2,2
18/4/16 3:00,55073.15267,11.44,1014,2,1305405.9,5,0.006425667,-0.575189961,-0.818019871,0.941033635,0.338313018,3,2
18/4/16 4:00,56700.95848,6.24,1020,3,1305405.9,5,0.006425667,-0.57636203,-0.817194475,0.941999733,0.335613622,4,2
18/4/16 5:00,57428.20476,6.36,1021,3,1305405.9,5,0.006425667,-0.577532914,-0.816367401,0.942958088,0.332911466,5,2
18/4/16 6:00,59024.54079,5.67,1029,4,1305405.9,5,0.006425667,-0.578702612,-0.815538648,0.943908692,0.330206574,6,2
18/4/16 7:00,59595.78835,6,1024,3,1305405.9,5,0.006425667,-0.57987112,-0.81470822,0.944851537,0.327498968,7,2
18/4/16 8:00,59024.84687,7.81,1023,0,1305405.9,5,0.006425667,-0.581038437,-0.813876117,0.945786615,0.324788669,8,2
18/4/16 9:00,58285.0155,10.41,1029,3,1305405.9,5,0.006425667,-0.58220456,-0.813042342,0.946713918,0.322075701,9,2
18/4/16 10:00,57874.42418,12.61,1023,1,1305405.9,5,0.006425667,-0.583369486,-0.812206896,0.94763344,0.319360085,10,2
18/4/16 11:00,57849.28531,13.62,1022,3,1305405.9,5,0.006425667,-0.584533214,-0.811369781,0.948545171,0.316641844,11,2
18/4/16 12:00,57635.43946,15.62,1027,4,1305405.9,5,0.006425667,-0.58569574,-0.810530999,0.949449106,0.313921001,12,2
18/4/16 13:00,57706.33892,16.68,1019,3,1305405.9,5,0.006425667,-0.586857062,-0.809690551,0.950345236,0.311197577,13,2
18/4/16 14:00,57637.3801,17.02,1019,2,1305405.9,5,0.006425667,-0.588017179,-0.808848439,0.951233555,0.308471594,14,2
18/4/16 15:00,57657.74273,17.47,1019,1,1305405.9,5,0.006425667,-0.589176087,-0.808004665,0.952114054,0.305743076,15,2
18/4/16 16:00,58064.53454,15.21,1025,1,1305405.9,5,0.006425667,-0.590333785,-0.80715923,0.952986726,0.303012045,16,2
18/4/16 17:00,58360.53632,15.46,1019,1,1305405.9,5,0.006425667,-0.591490269,-0.806312137,0.953851565,0.300278523,17,2
18/4/16 18:00,59403.30892,11.76,1025,0,1305405.9,5,0.006425667,-0.592645538,-0.805463386,0.954708563,0.297542533,18,2
18/4/16 19:00,59272.28686,11.69,1018,0,1305405.9,5,0.006425667,-0.593799589,-0.804612981,0.955557714,0.294804097,19,2
18/4/16 20:00,58835.36006,11.1,1019,0,1305405.9,5,0.006425667,-0.594952419,-0.803760921,0.956399009,0.292063238,20,2
18/4/16 21:00,58458.87393,9.74,1019,0,1305405.9,5,0.006425667,-0.596104027,-0.802907211,0.957232443,0.289319978,21,2
18/4/16 22:00,57614.77279,9.51,1018,1,1305405.9,5,0.006425667,-0.59725441,-0.80205185,0.958058009,0.286574339,22,2
18/4/16 23:00,56916.12933,9.26,1018,1,1305405.9,5,0.006425667,-0.598403566,-0.801194841,0.958875699,0.283826345,23,2
19/4/16 0:00,56922.70736,7.38,1025,3,1305405.9,5,0.006425667,-0.599551492,-0.800336185,0.959685507,0.281076018,0,2
19/4/16 1:00,56694.07869,7.07,1018,2,1305393.6,5,0.006506,-0.600698185,-0.799475885,0.960487426,0.27832338,1,2
19/4/16 2:00,56581.44346,6.96,1018,1,1305393.6,5,0.006506,-0.601843645,-0.798613941,0.96128145,0.275568455,2,2
19/4/16 3:00,56570.1551,7.06,1018,1,1305393.6,5,0.006506,-0.602987867,-0.797750357,0.962067572,0.272811264,3,2
19/4/16 4:00,57598.62844,4.68,1024,1,1305393.6,5,0.006506,-0.60413085,-0.796885133,0.962845786,0.270051831,4,2
19/4/16 5:00,58342.37831,5.02,1015,1,1305393.6,5,0.006506,-0.605272592,-0.796018272,0.963616086,0.267290178,5,2
19/4/16 6:00,60502.85423,2.95,1013,1,1305393.6,5,0.006506,-0.60641309,-0.795149775,0.964378464,0.264526328,6,2
19/4/16 7:00,58420.46455,13.27,1014,1,1305393.6,5,0.006506,-0.607552342,-0.794279643,0.965132915,0.261760303,7,2
19/4/16 8:00,58199.90151,13.65,1014,1,1305393.6,5,0.006506,-0.608690345,-0.79340788,0.965879433,0.258992127,8,2
19/4/16 9:00,58069.40927,13.74,1014,1,1305393.6,5,0.006506,-0.609827098,-0.792534486,0.96661801,0.256221822,9,2
19/4/16 10:00,57456.91705,18.83,1013,2,1305393.6,5,0.006506,-0.610962597,-0.791659463,0.967348643,0.25344941,10,2
19/4/16 11:00,57484.6205,19.72,1013,2,1305393.6,5,0.006506,-0.612096841,-0.790782813,0.968071323,0.250674916,11,2
19/4/16 12:00,57587.3047,19.16,1013,2,1305393.6,5,0.006506,-0.613229826,-0.789904539,0.968786046,0.24789836,12,2
19/4/16 13:00,57783.62866,20.27,1010,2,1305393.6,5,0.006506,-0.614361552,-0.789024641,0.969492805,0.245119767,13,2
19/4/16 14:00,57715.67969,19.99,1010,2,1305393.6,5,0.006506,-0.615492015,-0.788143121,0.970191595,0.242339159,14,2
19/4/16 15:00,57803.91023,20.73,1010,2,1305393.6,5,0.006506,-0.616621213,-0.787259982,0.97088241,0.239556559,15,2
19/4/16 16:00,57950.11252,20.43,1010,2,1305393.6,5,0.006506,-0.617749144,-0.786375225,0.971565245,0.23677199,16,2
19/4/16 17:00,58320.89096,19.12,1011,2,1305393.6,5,0.006506,-0.618875806,-0.785488852,0.972240093,0.233985474,17,2
19/4/16 18:00,58920.41072,17.06,1021,5,1305393.6,5,0.006506,-0.620001195,-0.784600865,0.972906949,0.231197035,18,2
19/4/16 19:00,58735.45234,17.53,1017,4,1305393.6,5,0.006506,-0.621125311,-0.783711266,0.973565807,0.228406696,19,2
19/4/16 20:00,58224.5138,16.72,1013,4,1305393.6,5,0.006506,-0.62224815,-0.782820056,0.974216663,0.225614479,20,2
19/4/16 21:00,57619.37995,15.25,1017,4,1305393.6,5,0.006506,-0.623369711,-0.781927237,0.974859511,0.222820408,21,2
19/4/16 22:00,56703.53692,14.59,1022,5,1305393.6,5,0.006506,-0.62448999,-0.781032811,0.975494345,0.220024505,22,2
19/4/16 23:00,55865.43783,14.36,1020,4,1305393.6,5,0.006506,-0.625608986,-0.780136781,0.976121161,0.217226793,23,2
20/4/16 0:00,55629.60266,13.01,1026,5,1305393.6,5,0.006506,-0.626726697,-0.779239147,0.976739953,0.214427296,0,2
20/4/16 1:00,55327.21334,12.7,1026,4,1305381.3,5,0.006586333,-0.627843119,-0.778339912,0.977350715,0.211626036,1,2
20/4/16 2:00,55510.48625,11.19,1027,3,1305381.3,5,0.006586333,-0.628958251,-0.777439077,0.977953444,0.208823036,2,2
20/4/16 3:00,55506.32418,10.95,1027,3,1305381.3,5,0.006586333,-0.630072091,-0.776536644,0.978548135,0.20601832,3,2
20/4/16 4:00,55902.04116,10.32,1028,2,1305381.3,5,0.006586333,-0.631184636,-0.775632616,0.979134781,0.203211911,4,2
20/4/16 5:00,56154.10152,13.03,1014,2,1305381.3,5,0.006586333,-0.632295884,-0.774726994,0.979713379,0.200403831,5,2
20/4/16 6:00,56973.98868,15.61,1016,2,1305381.3,5,0.006586333,-0.633405832,-0.77381978,0.980283923,0.197594104,6,2
20/4/16 7:00,57728.04535,15.27,1022,3,1305381.3,5,0.006586333,-0.634514479,-0.772910975,0.98084641,0.194782752,7,2
20/4/16 8:00,57360.24383,18.08,1012,2,1305381.3,5,0.006586333,-0.635621822,-0.772000583,0.981400834,0.191969799,8,2
20/4/16 9:00,57181.47302,20.08,1010,2,1305381.3,5,0.006586333,-0.636727858,-0.771088603,0.98194719,0.189155269,9,2
20/4/16 10:00,57183.59423,20.91,1010,2,1305381.3,5,0.006586333,-0.637832587,-0.77017504,0.982485475,0.186339183,10,2
20/4/16 11:00,57269.15147,20.16,1012,5,1305381.3,5,0.006586333,-0.638936004,-0.769259893,0.983015684,0.183521566,11,2
20/4/16 12:00,57301.84207,19.44,1015,7,1305381.3,5,0.006586333,-0.640038108,-0.768343166,0.983537812,0.18070244,12,2
20/4/16 13:00,57476.55699,18.48,1015,7,1305381.3,5,0.006586333,-0.641138897,-0.767424859,0.984051856,0.177881829,13,2
20/4/16 14:00,57405.59992,18.76,1015,5,1305381.3,5,0.006586333,-0.642238369,-0.766504976,0.98455781,0.175059755,14,2
20/4/16 15:00,57499.03319,18.53,1019,4,1305381.3,5,0.006586333,-0.64333652,-0.765583517,0.985055672,0.172236243,15,2
20/4/16 16:00,57681.78999,20.26,1010,2,1305381.3,5,0.006586333,-0.64443335,-0.764660485,0.985545436,0.169411315,16,2
20/4/16 17:00,58278.0094,16.18,1018,6,1305381.3,5,0.006586333,-0.645528855,-0.763735882,0.986027099,0.166584994,17,2
20/4/16 18:00,58766.02532,15.65,1018,6,1305381.3,5,0.006586333,-0.646623034,-0.762809709,0.986500657,0.163757304,18,2
20/4/16 19:00,58877.8029,13.62,1019,5,1305381.3,5,0.006586333,-0.647715884,-0.761881968,0.986966105,0.160928268,19,2
20/4/16 20:00,58461.6339,12.47,1020,2,1305381.3,5,0.006586333,-0.648807403,-0.760952662,0.987423441,0.158097909,20,2
20/4/16 21:00,57625.40778,12.54,1021,1,1305381.3,5,0.006586333,-0.649897588,-0.760021792,0.98787266,0.15526625,21,2
20/4/16 22:00,56709.00893,12.03,1021,1,1305381.3,5,0.006586333,-0.650986438,-0.759089361,0.988313758,0.152433315,22,2
20/4/16 23:00,56039.74979,11.23,1021,2,1305381.3,5,0.006586333,-0.65207395,-0.758155369,0.988746733,0.149599127,23,2
21/4/16 0:00,56042.6789,9.42,1021,1,1305381.3,5,0.006586333,-0.653160122,-0.757219819,0.989171579,0.146763709,0,2
21/4/16 1:00,55898.91512,8.82,1021,2,1305369,5,0.006666667,-0.654244952,-0.756282713,0.989588295,0.143927085,1,2
21/4/16 2:00,54682.04025,14.21,1015,2,1305369,5,0.006666667,-0.655328438,-0.755344053,0.989996877,0.141089278,2,2
21/4/16 3:00,54151.69034,20.39,1010,2,1305369,5,0.006666667,-0.656410576,-0.754403841,0.99039732,0.138250311,3,2
21/4/16 4:00,55103.3224,13.22,1022,2,1305369,5,0.006666667,-0.657491366,-0.753462079,0.990789622,0.135410208,4,2
21/4/16 5:00,55216.26386,19.84,1010,2,1305369,5,0.006666667,-0.658570804,-0.752518768,0.99117378,0.132568991,5,2
21/4/16 6:00,56612.90611,19.93,1010,2,1305369,5,0.006666667,-0.65964889,-0.75157391,0.991549791,0.129726685,6,2
21/4/16 7:00,57285.43125,20.09,1010,2,1305369,5,0.006666667,-0.660725619,-0.750627508,0.99191765,0.126883312,7,2
21/4/16 8:00,57219.83179,20.12,1010,2,1305369,5,0.006666667,-0.661800991,-0.749679564,0.992277356,0.124038897,8,2
21/4/16 9:00,57172.28169,20.57,1010,2,1305369,5,0.006666667,-0.662875003,-0.748730079,0.992628906,0.121193461,9,2
21/4/16 10:00,57144.38515,20.04,1010,2,1305369,5,0.006666667,-0.663947652,-0.747779055,0.992972296,0.11834703,10,2
21/4/16 11:00,57301.39919,20.3,1010,2,1305369,5,0.006666667,-0.665018937,-0.746826495,0.993307524,0.115499626,11,2
21/4/16 12:00,57410.99083,20.3,1032,3,1305369,5,0.006666667,-0.666088856,-0.745872399,0.993634586,0.112651272,12,2
21/4/16 13:00,57662.37983,20.83,1031,4,1305369,5,0.006666667,-0.667157406,-0.744916771,0.993953481,0.109801993,13,2
21/4/16 14:00,57681.75553,18.67,1031,3,1305369,5,0.006666667,-0.668224584,-0.743959613,0.994264205,0.10695181,14,2
21/4/16 15:00,57765.32334,20.2,1030,4,1305369,5,0.006666667,-0.66929039,-0.743000925,0.994566757,0.104100749,15,2
21/4/16 16:00,58008.64583,19.27,1030,4,1305369,5,0.006666667,-0.67035482,-0.74204071,0.994861133,0.101248832,16,2
21/4/16 17:00,58492.82113,17.23,1030,3,1305369,5,0.006666667,-0.671417872,-0.741078971,0.995147331,0.098396082,17,2
21/4/16 18:00,59024.22911,17.13,1030,3,1305369,5,0.006666667,-0.672479545,-0.740115709,0.995425349,0.095542524,18,2
21/4/16 19:00,59270.77827,14.6,1030,2,1305369,5,0.006666667,-0.673539835,-0.739150925,0.995695185,0.092688181,19,2
21/4/16 20:00,58609.57843,15.22,1031,2,1305369,5,0.006666667,-0.674598742,-0.738184623,0.995956836,0.089833075,20,2
21/4/16 21:00,58292.34071,12.14,1031,1,1305369,5,0.006666667,-0.675656262,-0.737216804,0.9962103,0.086977231,21,2
21/4/16 22:00,57486.99924,11.01,1031,1,1305369,5,0.006666667,-0.676712394,-0.736247469,0.996455575,0.084120672,22,2
21/4/16 23:00,56619.45932,11.01,1031,1,1305369,5,0.006666667,-0.677767135,-0.735276622,0.996692659,0.081263422,23,2
22/4/16 0:00,55431.17911,10.82,1032,1,1305369,5,0.006666667,-0.678820483,-0.734304264,0.99692155,0.078405504,0,2
22/4/16 1:00,55144.03542,10.34,1032,1,1305356.7,5,0.006747,-0.679872436,-0.733330397,0.997142246,0.075546941,1,2
22/4/16 2:00,54436.4619,12.46,1023,2,1305356.7,5,0.006747,-0.680922992,-0.732355022,0.997354746,0.072687757,2,2
22/4/16 3:00,54335.59552,12.75,1020,2,1305356.7,5,0.006747,-0.681972149,-0.731378143,0.997559048,0.069827976,3,2
22/4/16 4:00,55000.9826,11.03,1026,2,1305356.7,5,0.006747,-0.683019904,-0.730399761,0.997755149,0.06696762,4,2
22/4/16 5:00,54930.87628,14.67,1025,2,1305356.7,5,0.006747,-0.684066256,-0.729419877,0.997943049,0.064106715,5,2
22/4/16 6:00,56904.12459,12.2,1033,2,1305356.7,5,0.006747,-0.685111202,-0.728438495,0.998122746,0.061245282,6,2
22/4/16 7:00,57200.31229,14.12,1033,3,1305356.7,5,0.006747,-0.68615474,-0.727455616,0.998294238,0.058383346,7,2
22/4/16 8:00,56549.77194,17.75,1016,2,1305356.7,5,0.006747,-0.687196868,-0.726471241,0.998457524,0.055520929,8,2
22/4/16 9:00,56359.39292,20.55,1010,2,1305356.7,5,0.006747,-0.688237584,-0.725485374,0.998612602,0.052658057,9,2
22/4/16 10:00,56399.59738,21.41,1022,2,1305356.7,5,0.006747,-0.689276885,-0.724498016,0.998759472,0.049794752,10,2
22/4/16 11:00,56466.49641,20.98,1010,2,1305356.7,5,0.006747,-0.69031477,-0.72350917,0.998898132,0.046931037,11,2
22/4/16 12:00,56552.97699,20.55,1010,2,1305356.7,5,0.006747,-0.691351236,-0.722518836,0.999028581,0.044066936,12,2
22/4/16 13:00,56811.85478,20.71,1010,2,1305356.7,5,0.006747,-0.692386282,-0.721527017,0.999150818,0.041202474,13,2
22/4/16 14:00,56779.24535,19.82,1010,2,1305356.7,5,0.006747,-0.693419904,-0.720533716,0.999264841,0.038337672,14,2
22/4/16 15:00,56969.10092,20.04,1010,2,1305356.7,5,0.006747,-0.694452102,-0.719538934,0.999370651,0.035472556,15,2
22/4/16 16:00,57271.28602,20.39,1010,2,1305356.7,5,0.006747,-0.695482873,-0.718542674,0.999468246,0.032607148,16,2
